code_uic,name,fret,voyageurs,code_ligne,rg_troncon,pk,ville,departement,num_departement,y_geo,x_geo
87571406,Montbazon,N,O,594000,1,252+287,Montbazon,Indre-Et-Loire,37,0.721463142318136,47.2917127564174
87571414,Veigné,N,O,594000,1,253+514,Veigné,Indre-Et-Loire,37,0.734442350054996,47.2915030694559
87571422,Esvres,N,O,594000,1,257+340,Esvres,Indre-Et-Loire,37,0.781573759630258,47.28412187786619
87571430,Cormery,N,O,594000,1,262+398,Cormery,Indre-Et-Loire,37,0.833829755804239,47.262355610205645
87571448,Courcay-Tauxigny,N,O,594000,1,266+245,Courçay,Indre-Et-Loire,37,0.867626446644848,47.23783327127832
87571455,Reignac,O,O,594000,1,269+625,Reignac-Sur-Indre,Indre-Et-Loire,37,0.901297777319716,47.21779355348433
87571463,Chambourg,N,O,594000,1,276+024,Chambourg-Sur-Indre,Indre-Et-Loire,37,0.9654243523727,47.18165119449651
87571471,Loches,N,O,594000,1,282+708,Loches,Indre-Et-Loire,37,1.000978884791213,47.13040196262713
87571513,La Membrolle-sur-Choisille,N,O,561000,1,246+837,Saint-Cyr-Sur-Loire,Indre-Et-Loire,37,0.64095576385408,47.431232890399386
87571539,St-Antoine-du-Rocher,N,O,561000,1,255+765,Saint-Antoine-Du-Rocher,Indre-Et-Loire,37,0.616536750634198,47.503885064078
87571547,Neuillé-Pont-Pierre,O,O,561000,1,263+404,Neuillé-Pont-Pierre,Indre-Et-Loire,37,0.56491028980691,47.55801500355749
87571554,St-Paterne,N,O,561000,1,272+014,Saint-Paterne-Racan,Indre-Et-Loire,37,0.478341244635406,47.60415206613253
87571604,Ballan,N,O,525000,1,240+679,Ballan-Miré,Indre-Et-Loire,37,0.61464329910397,47.33583296585494
87571612,Druye,N,O,525000,1,233+464,Druye,Indre-Et-Loire,37,0.533822558376341,47.30636201128594
87571638,Azay-le-Rideau,N,O,525000,1,224+581,Azay-Le-Rideau,Indre-Et-Loire,37,0.446881290568988,47.26528551119567
87571653,Rivarennes,N,O,525000,1,217+468,Rivarennes,Indre-Et-Loire,37,0.360658187062776,47.267236325416576
87571687,Chinon,N,O,525000,1,200+919,Chinon,Indre-Et-Loire,37,0.250971132208373,47.16222550109984
87571794,Port-Boulet,O,O,515000,1,281+700,Chouzé-Sur-Loire,Indre-Et-Loire,37,0.155650519136053,47.24866027519581
87571802,La Chapelle-sur-Loire,N,O,515000,1,276+850,La Chapelle-Sur-Loire,Indre-Et-Loire,37,0.21864433916433,47.25125666828695
87571810,St-Patrice,N,O,515000,1,268+989,Saint-Patrice,Indre-Et-Loire,37,0.309739375073303,47.28552890833406
87571828,Langeais,N,O,515000,1,260+233,Langeais,Indre-Et-Loire,37,0.410677308449883,47.3240049022944
87571836,Cinq-Mars-la-Pile,N,O,515000,1,255+811,Cinq-Mars-La-Pile,Indre-Et-Loire,37,0.460452261139511,47.345053921069486
87571844,Savonnières,N,O,515000,1,248+850,Savonnières,Indre-Et-Loire,37,0.544098494950576,47.36062667812934
87571851,St-Genouph,N,O,515000,1,244+879,Saint-Genouph,Indre-Et-Loire,37,0.597070467984662,47.37092513372286
87571885,Joué-lès-Tours,O,O,525000,1,245+149,Joue-Les-Tours,Indre-Et-Loire,37,0.665780709721447,47.35446873807753
87574335,Limeray,N,O,570000,2,206+178,Limeray,Indre-Et-Loire,37,1.049591664944878,47.449959732029555
87574343,Amboise,N,O,570000,2,212+228,Amboise,Indre-Et-Loire,37,0.981144860058096,47.421508738952035
87574368,Noizay,N,O,570000,2,218+787,Noizay,Indre-Et-Loire,37,0.89641539992827,47.409731141772575
87574434,Véretz-Montlouis,N,O,593000,1,300+146,Montlouis-Sur-Loire,Indre-Et-Loire,37,0.819956989593012,47.37145594225696
87574442,Azay-sur-Cher,N,O,593000,1,296+974,Montlouis-Sur-Loire,Indre-Et-Loire,37,0.860084460645466,47.36514009217122
87574459,St-Martin-le-Beau,N,O,593000,1,293+336,Saint-Martin-Le-Beau,Indre-Et-Loire,37,0.905859176101644,47.355075610579306
87574475,Bléré-la-Croix,N,O,593000,1,286+743,La Croix-En-Touraine,Indre-Et-Loire,37,0.987842992120873,47.33784724899481
87574491,Chenonceaux-Chisseaux,N,O,593000,1,280+667,Chenonceaux,Indre-Et-Loire,37,1.066116308404458,47.33067417756085
87574665,Château-Renault,O,O,550000,1,206+077,Château-Renault,Indre-Et-Loire,37,0.901441463891866,47.58783274114799
87574673,Crotelles,O,N,550000,1,213+424,Villedômer,Indre-Et-Loire,37,0.864224703197544,47.529276095899725
87574681,Monnaie,O,O,550000,1,219+795,Monnaie,Indre-Et-Loire,37,0.79321637913969,47.49872428171184
87574699,Notre-Dame-d'Oé,O,O,550000,1,227+970,Notre-Dame-D'Oé,Indre-Et-Loire,37,0.706973270019154,47.459617916080404
87575035,Monts,N,O,570000,3,249+159,Monts,Indre-Et-Loire,37,0.65475724609017,47.281723052293934
87575043,Villeperdue,O,O,570000,3,258+187,Villeperdue,Indre-Et-Loire,37,0.633680639387541,47.20196092222494
87575050,Ste-Maure-Noyant,O,O,570000,3,269+655,Noyant-De-Touraine,Indre-Et-Loire,37,0.577056750907357,47.1112752555605
87575068,Maillé,N,O,570000,3,276+120,Maillé,Indre-Et-Loire,37,0.583165439178813,47.05316642302488
87575076,Port-de-Piles,O,O,570000,3,281+110,La Celle-Saint-Avant,Indre-Et-Loire,37,0.5986678528766,47.01026205394025
87575399,Trogues,O,N,571000,1,037+925,Trogues,Indre-Et-Loire,37,0.494377239830601,47.112108470617606
87575647,La Haye-Descartes,O,N,598000,1,290+405,Descartes,Indre-Et-Loire,37,0.694590822673771,46.9747053371242
87417501,Lancey,N,O,909000,1,016+473,Villard-Bonnot,Isère,38,5.880868045948992,45.23453734722773
87722561,Chasse-sur-Rhône,O,O,830000,1,532+002,Chasse-Sur-Rhône,Isère,38,4.79521302005551,45.582521505331215
87722579,Estressin,N,O,830000,1,540+026,Vienne,Isère,38,4.868163857041889,45.54021379785767
87722587,Vienne,N,O,830000,1,542+409,Vienne,Isère,38,4.874247110231561,45.52089321315137
87722652,St-Clair-les-Roches,O,O,830000,1,554+215,Saint-Clair-Du-Rhône,Isère,38,4.769865613059207,45.45025702124897
87722660,Clonas,O,N,830000,1,558+233,Clonas-Sur-Varèze,Isère,38,4.772085768522904,45.414602966326804
87722678,Le Péage-de-Roussillon,N,O,830000,1,563+423,Le Péage-De-Roussillon,Isère,38,4.795278430026544,45.3716225998857
87722686,Salaise,O,N,830000,1,567+287,Salaise-Sur-Sanne,Isère,38,4.802216108113742,45.337313858409665
87723379,Heyrieux,O,N,905000,1,021+843,Grenay,Isère,38,5.056036580334189,45.65756700808129
87723387,St-Quentin-Fallavier,O,O,905000,1,026+186,Saint-Quentin-Fallavier,Isère,38,5.100905312185786,45.63806024196341
87723395,La Verpillière,N,O,905000,1,030+447,La Verpillière,Isère,38,5.151626533234137,45.62715715169149
87723429,Bourgoin-Jallieu,O,O,905000,1,041+667,Bourgoin-Jallieu,Isère,38,5.274278579582624,45.583899715422376
87723452,Cessieu,N,O,905000,1,050+621,Cessieu,Isère,38,5.376503013725852,45.560946177685025
87723478,La Tour-du-Pin,N,O,905000,1,056+696,La Tour-Du-Pin,Isère,38,5.450451660635005,45.55994702648007
87723494,St-André-le-Gaz,O,O,905000,1,063+424,Saint-André-Le-Gaz,Isère,38,5.52473658763692,45.543937042220996
87725895,Échirolles,N,O,909903,1,135+225,Echirolles,Isère,38,5.719928252527468,45.15277648368396
87741470,Pont-de-Beauvoisin,N,O,903000,1,077+270,Le Pont-De-Beauvoisin,Isère,38,5.68069980711602,45.52445093925393
87741496,Les Abrets-Fitilieu,N,O,903000,1,068+031,Fitilieu,Isère,38,5.575375257196813,45.54224893358837
87747006,Grenoble,O,O,905000,1,130+538,Grenoble,Isère,38,5.714516819858535,45.19083025228243
87747204,Virieu-sur-Bourbre,N,O,905000,1,071+502,Panissage,Isère,38,5.471451660227618,45.491251882818005
87747212,Châbons,N,O,905000,1,079+456,Châbons,Isère,38,5.428172701615482,45.43768770216143
87747220,Le Grand-Lemps,N,O,905000,1,084+559,Le Grand-Lemps,Isère,38,5.423517625896945,45.39606641081278
87747246,Rives,O,O,905000,1,094+866,Rives,Isère,38,5.491635721739623,45.35817446902181
87747279,Réaumont-St-Cassien,N,O,905000,1,099+180,Saint-Cassien,Isère,38,5.535722965823849,45.36884047819984
87747287,Voiron,O,O,905000,1,105+216,Voiron,Isère,38,5.595495375221777,45.363529700218024
87747329,Moirans,N,O,908000,1,079+660,Moirans,Isère,38,5.581815189282188,45.32193637824267
87747337,Voreppe,O,O,905000,1,117+422,Voreppe,Isère,38,5.632502398249643,45.2897933085749
87747352,St-Égrève-St-Robert,O,O,905000,1,124+250,Saint-Egreve,Isère,38,5.671078139085873,45.23507262058304
87747402,Grenoble-Université-Gières,O,O,909903,1,141+998,Gières,Isère,38,5.784641753561916,45.184967707601984
87747410,Domène,O,N,909000,1,011+018,Domène,Isère,38,5.829111418584144,45.201642077395775
87747451,Brignoud,O,O,909000,1,020+029,Villard-Bonnot,Isère,38,5.901324741120957,45.262498924839655
87747477,Goncelin,N,O,909000,1,030+694,Goncelin,Isère,38,5.973982765486262,45.34197077504866
87747485,Le Cheylas-La Buissière,O,N,909000,1,036+673,Le Cheylas,Isère,38,5.997234672401361,45.39313502704879
87747493,Pontcharra-sur-Breda-Allevard,O,O,909000,1,041+393,Pontcharra,Isère,38,6.00771208061662,45.43408981286293
87747519,Pont-de-Claix,O,O,905000,1,138+144,Pont-De-Claix (Le ),Isère,38,5.700137857147273,45.124556547623314
87747535,Jarrie-Vizille,O,O,905000,1,143+967,Jarrie,Isère,38,5.742573539163729,45.08481083197159
87747568,St-Georges-de-Commiers,N,O,905000,1,149+711,Saint-Georges-De-Commiers,Isère,38,5.701065889466308,45.043812384307145
87747576,Vif,O,O,905000,1,151+120,Vif,Isère,38,5.684607331796149,45.047842612022485
87747592,Monestier-de-Clermont,N,O,905000,1,173+017,Monestier-De-Clermont,Isère,38,5.633407449369683,44.91154977362207
87747626,Clelles-Mens,N,O,905000,1,187+514,Clelles,Isère,38,5.605804968359903,44.82699348583543
87747691,Moirans-la-Galifette,N,O,908000,1,078+160,Moirans,Isère,38,5.564108253754243,45.32394850046758
87761239,L'Isle-d'Abeau,N,O,905000,1,036+321,Isle-D'Abeau (L'),Isère,38,5.22039374211716,45.60709467933658
87761338,Beaurepaire,O,N,907000,1,020+314,Beaurepaire,Isère,38,5.057613050360597,45.330627288652366
87761684,St-Hilaire-St-Nazaire,N,O,908000,1,036+407,Saint-Hilaire-Du-Rosier,Isère,38,5.243897687873892,45.07152379259458
87761718,St-Marcellin,N,O,908000,1,048+005,Saint-Marcellin,Isère,38,5.323719250144489,45.15080169096363
87761726,Vinay,N,O,908000,1,057+984,Vinay,Isère,38,5.41009916914368,45.207982766808804
87761742,Poliénas,O,O,908000,1,066+529,Poliénas,Isère,38,5.473680116735924,45.25588485875957
87761759,Tullins-Fures,N,O,908000,1,071+790,Tullins,Isère,38,5.492335867260874,45.30087741538891
87352047,Paul-Émile-Victor,N,O,878000,1,014+800,Champagnole,Jura,39,5.919809604655679,46.74261626614565
87712513,St-Aubin (Jura),O,N,868000,1,355+100,Saint-Aubin,Jura,39,5.323130142613154,47.029426825808045
87712521,Chemin-Peseux,O,N,868000,1,359+327,Peseux,Jura,39,5.344425867939907,46.99475783909085
87713412,Dole,O,O,850000,1,360+535,Dole,Jura,39,5.488538671427538,47.09655306427534
87713487,Tavaux-Solvay,O,N,865000,1,072+704,Tavaux,Jura,39,5.415495601025015,47.04236356425938
87715102,Andelot,O,O,878000,1,000+000,Andelot-En-Montagne,Jura,39,5.920846203868465,46.8584024088421
87715326,Champagnole,O,O,878000,1,013+723,Champagnole,Jura,39,5.910072631614371,46.749442278854836
87715383,La Chaux-des-Crotenay,N,O,878000,1,026+009,Chaux-Des-Crotenay,Jura,39,5.943833304718496,46.65450363729537
87715391,La Chaumusse-Fort-du-Plasne,N,O,878000,1,032+491,La Chaumusse,Jura,39,5.961363165255044,46.60502014902874
87715417,St-Laurent (Jura),N,O,878000,1,036+267,Saint-Laurent-En-Grandvaux,Jura,39,5.951141050754158,46.57476575676705
87715433,Morbier,N,O,878000,1,043+999,Morbier,Jura,39,6.0177460320524,46.53929026402093
87715441,Morez,N,O,878000,1,049+162,Morez,Jura,39,6.023394053440845,46.526351946514154
87718155,Arbois,N,O,880000,1,401+119,Arbois,Jura,39,5.763090017438219,46.91270132171763
87718189,Poligny,N,O,880000,1,413+099,Poligny,Jura,39,5.699030876701165,46.84340300087306
87718197,St-Lothain,N,O,880000,1,419+242,Saint-Lothain,Jura,39,5.643810199795414,46.82310722917793
87718213,Domblans-Voiteur,N,O,880000,1,428+500,Domblans,Jura,39,5.59759784914124,46.76208285779334
87718239,Lons-le-Saunier,O,O,880000,1,441+683,Lons-Le-Saunier,Jura,39,5.550572824137999,46.66835586803146
87718270,Cousance,N,O,880000,1,463+258,Cousance,Jura,39,5.3866411616541,46.53478844418376
87718296,St-Amour,N,O,880000,1,475+895,Saint-Amour,Jura,39,5.334079345285624,46.43309508855478
87718338,Ranchot,N,O,852000,1,380+698,Ranchot,Jura,39,5.72474680949729,47.152656043661864
87718361,Orchamps,N,O,852000,1,375+686,Orchamps,Jura,39,5.659086247852784,47.15020067481366
87718833,Mouchard,N,O,850000,1,392+292,Mouchard,Jura,39,5.800839231869734,46.9766808890851
87718866,Montbarrey,N,O,850000,1,374+930,Montbarrey,Jura,39,5.63696028235218,47.03595789195915
87743591,Molinges,N,O,878000,1,084+529,Molinges,Jura,39,5.768147950993843,46.35703353199777
87743633,St-Claude,N,O,878000,1,073+158,Saint-Claude,Jura,39,5.860136354027906,46.389928864056245
87582536,Ychoux,O,O,655000,1,075+535,Ychoux,Landes,40,-0.946028418511693,44.329154870463576
87582551,Labouheyre,N,O,655000,1,088+851,Labouheyre,Landes,40,-0.921092755817483,44.21058713206437
87582577,Solférino,O,N,655000,1,096+088,Solférino,Landes,40,-0.916308236086949,44.145491646972204
87671016,Mont-de-Marsan,O,O,654000,1,211+465,Mont-De-Marsan,Landes,40,-0.504121585986459,43.884703925347225
87671024,Grenade-sur-l'Adour,O,N,652000,1,161+260,Grenade-Sur-L'Adour,Landes,40,-0.424887041861246,43.777303771259746
87671040,Aire-sur-l'Adour,O,N,652000,1,179+283,Aire-Sur-L'Adour,Landes,40,-0.256344052110299,43.707238775840736
87671263,Roquefort (Landes),O,N,642000,1,153+458,Roquefort,Landes,40,-0.32504553826494,44.039325246507865
87671479,Arengosse,N,O,652000,1,117+633,Arengosse,Landes,40,-0.809382127228127,44.006867800546566
87671487,Ygos,N,O,652000,1,124+848,Ygos-Saint-Saturnin,Landes,40,-0.736194651381462,43.9782838263899
87671495,St-Martin-d'Oney,N,O,652000,1,133+753,Saint-Martin-D'Oney,Landes,40,-0.651690105338138,43.930059358210656
87671867,Mauco-Benquet,O,N,654000,1,204+359,Haut-Mauco,Landes,40,-0.535262666325466,43.832672646214625
87671891,Hagetmau,O,N,653000,1,210+407,Hagetmau,Landes,40,-0.583487362867767,43.65924203793236
87672337,Peyrehorade,N,O,650000,1,287+827,Peyrehorade,Landes,40,-1.115361130275228,43.54680048723023
87673103,Morcenx,O,O,652000,1,108+542,Morcenx,Landes,40,-0.908365475875456,44.03398052873855
87673129,Laluque,O,N,655000,1,133+755,Laluque,Landes,40,-0.967297983881243,43.82458727060245
87673202,Dax,N,O,655000,1,147+459,Saint-Paul-Les-Dax,Landes,40,-1.050345245238319,43.72090050902884
87673251,Saubusse-les-Bains,N,O,655000,1,161+919,Saubusse,Landes,40,-1.190278050445025,43.66023352899588
87673269,St-Geours,N,O,655000,1,166+270,Saint-Geours-De-Maremne,Landes,40,-1.241071350268976,43.67127697552571
87673277,St-Vincent-de-Tyrosse,N,O,655000,1,171+936,Saint-Vincent-De-Tyrosse,Landes,40,-1.306419925731927,43.65764559327288
87673285,Bénesse-Maremne,N,O,655000,1,178+088,Bénesse-Maremne,Landes,40,-1.370038800125464,43.6275994871714
87673293,Labenne,N,O,655000,1,184+690,Labenne,Landes,40,-1.428786764562733,43.58707120044295
87673319,Ondres,N,O,655000,1,187+837,Ondres,Landes,40,-1.456896038241611,43.568787790173175
87328195,Thésée,N,O,593000,1,261+236,Thésée,Loir-Et-Cher,41,1.312102893838652,47.3221316131585
87396747,Mondoubleau,O,N,500000,1,162+808,Mondoubleau,Loir-Et-Cher,41,0.892337520623995,47.98426119421903
87543140,Lamotte-Beuvron,O,O,590000,2,159+930,Lamotte-Beuvron,Loir-Et-Cher,41,2.021745208670846,47.595988032342866
87543157,Nouan-le-Fuzelier,N,O,590000,2,166+587,Nouan-Le-Fuzelier,Loir-Et-Cher,41,2.032486738063988,47.53653451675315
87543165,Salbris,O,O,590000,2,178+665,Salbris,Loir-Et-Cher,41,2.046734161195332,47.428382293574955
87543199,Theillay,N,O,590000,2,191+008,Theillay,Loir-Et-Cher,41,2.044669956824546,47.317435780561375
87571216,Vendôme-Villiers-sur-Loir,N,O,431000,1,162+079,Villiers-Sur-Loir,Loir-Et-Cher,41,1.01499350380989,47.8094576231871
87574004,Blois-Chambord,O,O,570000,2,179+810,Blois,Loir-Et-Cher,41,1.323609474757427,47.58536368242396
87574194,Mer,O,O,570000,2,160+271,Mer,Loir-Et-Cher,41,1.506291655453843,47.70594157519026
87574236,Suèvres,N,O,570000,2,165+071,Suèvres,Loir-Et-Cher,41,1.454682135115395,47.680632998722544
87574244,Menars,N,O,570000,2,170+471,Menars,Loir-Et-Cher,41,1.405640971899316,47.64502956628932
87574251,La Chaussée-St-Victor,N,O,570000,2,175+710,La Chaussée-Saint-Victor,Loir-Et-Cher,41,1.354420280026798,47.613178498938076
87574301,Chouzy,N,O,570000,2,189+096,Chouzy-Sur-Cisse,Loir-Et-Cher,41,1.247857321419655,47.52032137784461
87574319,Onzain-Chaumont-sur-Loire,N,O,570000,2,194+868,Onzain,Loir-Et-Cher,41,1.186124412116244,47.49181168698501
87574327,Veuves-Monteaux,N,O,570000,2,199+896,Veuves,Loir-Et-Cher,41,1.123860874464395,47.47562823460634
87574400,Fossé-Marolles,O,N,559000,1,060+346,Marolles,Loir-Et-Cher,41,1.292695956899221,47.63804811648232
87574533,Fréteval-Morée,N,O,550000,1,159+228,Fréteval,Loir-Et-Cher,41,1.211608068881622,47.891918788893165
87574541,Pezou,O,O,550000,1,165+506,Pezou,Loir-Et-Cher,41,1.141013622640016,47.86735974833991
87574558,Vendôme,O,O,550000,1,176+082,Vendome,Loir-Et-Cher,41,1.067141369546662,47.80203153447201
87574640,St-Amand-de-Vendôme,O,O,550000,1,190+587,Saint-Amand-Longpré,Loir-Et-Cher,41,1.011973870796805,47.69303595599551
87574715,Selommes,O,N,559000,1,044+798,Selommes,Loir-Et-Cher,41,1.193306201849907,47.750884609578925
87574764,Montoire-sur-le-Loir,O,N,559000,1,013+843,Montoire-Sur-Le-Loir,Loir-Et-Cher,41,0.869810956512988,47.758065743759516
87574848,Chissay-en-Touraine,N,O,593000,1,275+526,Chissay-En-Touraine,Loir-Et-Cher,41,1.133683878470545,47.33495546093258
87574855,Montrichard,N,O,593000,1,272+469,Montrichard,Loir-Et-Cher,41,1.171805894101684,47.34380533566546
87574897,St-Aignan-Noyers,O,O,593000,1,254+518,Noyers-Sur-Cher,Loir-Et-Cher,41,1.383978378399166,47.286872202760776
87576025,Romorantin (Voie étroite),N,O,600000,1,207+279,Romorantin-Lanthenay,Loir-Et-Cher,41,1.739118199598165,47.356248315198506
87576082,La Ferté-Imbault,N,O,600000,1,187+815,La Ferté-Imbault,Loir-Et-Cher,41,1.958347031954034,47.38360140613189
87576140,Selles-St-Denis,N,O,600000,1,190+660,Selles-Saint-Denis,Loir-Et-Cher,41,1.922420545589687,47.38850004436025
87576157,Loreux,N,O,600000,1,197+348,Loreux,Loir-Et-Cher,41,1.834338665664359,47.39020300817494
87576165,Villeherviers,N,O,600000,1,201+044,Villeherviers,Loir-Et-Cher,41,1.797307061752486,47.36937144526175
87576173,Faubourg-d'Orléans,N,O,600000,1,205+396,Romorantin-Lanthenay,Loir-Et-Cher,41,1.740234225606201,47.366833345124405
87576181,Les Quatre-Roues,N,O,600000,1,211+275,Pruniers-En-Sologne,Loir-Et-Cher,41,1.702453687596139,47.33240828006836
87576199,Pruniers,N,O,600000,1,214+424,Gièvres,Loir-Et-Cher,41,1.672257775086366,47.313156014873194
87576728,Mennetou-sur-Cher,N,O,593000,1,214+981,Mennetou-Sur-Cher,Loir-Et-Cher,41,1.876751857359999,47.26893883665513
87576868,Selles-sur-Cher,N,O,593000,1,241+034,Selles-Sur-Cher,Loir-Et-Cher,41,1.546144164943466,47.28188791364479
87576876,Gièvres,O,O,593000,1,231+690,Gièvres,Loir-Et-Cher,41,1.66813603974657,47.278892429826755
87576884,Villefranche-sur-Cher,O,O,593000,1,223+786,Villefranche-Sur-Cher,Loir-Et-Cher,41,1.768504119815024,47.29494249838341
87699223,Base Aérienne,N,O,600000,1,213+351,Gièvres,Loir-Et-Cher,41,1.681942131120967,47.32008704189344
87726000,St-Étienne-Châteaucreux,O,O,750000,1,502+145,Saint-Etienne,Loire,42,4.399559786053118,45.44356445940451
87726133,St-Étienne-Pont-de-l'Âne,O,N,750000,1,503+806,Saint-Etienne,Loire,42,4.420017432963297,45.4440428177932
87726141,Terrenoire,O,N,750000,1,505+865,Saint-Etienne,Loire,42,4.442503548289456,45.43500310430804
87726158,St-Étienne-La Terrasse,N,O,750000,1,499+220,Saint-Etienne,Loire,42,4.379503128451234,45.46473450079108
87726174,St-Étienne-Le Clapier,N,O,798000,1,135+631,Saint-Etienne,Loire,42,4.378403509631388,45.43669852056117
87726190,St-Étienne-Bellevue,O,O,798000,1,133+054,Saint-Etienne,Loire,42,4.392583638096013,45.41686015623034
87726208,Veauche-St-Galmier,O,O,750000,1,482+206,Veauche,Loire,42,4.293265166736989,45.565860570392495
87726216,Bouthéon,O,O,750000,1,487+297,Andrezieux-Boutheon,Loire,42,4.277763826148874,45.52463968497984
87726232,La Fouillouse,O,O,750000,1,492+706,La Fouillouse,Loire,42,4.317339239343408,45.49747332023421
87726307,St-Chamond,N,O,750000,1,513+469,Saint-Chamond,Loire,42,4.517096513613868,45.47242263210801
87726331,Rive-de-Gier,N,O,750000,1,523+097,Rive-De-Gier,Loire,42,4.606590608322465,45.52441080442122
87726349,Couzon (Loire),O,N,750000,1,524+675,Rive-De-Gier,Loire,42,4.625028416435135,45.52946911955926
87726406,Andrézieux,N,O,784000,1,129+561,Andrezieux-Boutheon,Loire,42,4.25525189630413,45.52162717496561
87726414,Bonson,O,O,784000,1,126+515,Bonson,Loire,42,4.21636058621463,45.5223184083818
87726422,Sury-le-Comtal,N,O,784000,1,123+694,Sury-Le-Comtal,Loire,42,4.182500701650796,45.529055122747025
87726430,St-Romain-le-Puy,O,O,784000,1,118+111,Saint-Romain-Le-Puy,Loire,42,4.120823009766296,45.554415326144856
87726448,Montbrison,N,O,784000,1,111+584,Montbrison,Loire,42,4.078542943275632,45.60453350000632
87726471,Boën,N,O,784000,1,094+036,Boën,Loire,42,4.004874632380937,45.74124081414264
87726703,La Ricamarie,N,O,798000,1,129+642,Ricamarie (La ),Loire,42,4.357680089145885,45.403197752600775
87726711,Le Chambon-Feugerolles,N,O,798000,1,126+589,Chambon-Feugerolles (Le ),Loire,42,4.322061131250869,45.394671083648
87726729,Firminy,N,O,798000,1,123+727,Firminy,Loire,42,4.286141834084134,45.391743119984376
87726737,Fraisses-Unieux,O,O,798000,1,121+300,Fraisses,Loire,42,4.26082706973773,45.39498150676741
87726802,Roanne,O,O,750000,1,420+471,Roanne,Loire,42,4.06306753627084,46.03936961727752
87726828,Le Coteau,N,O,750000,1,423+117,Le Coteau,Loire,42,4.08631855553161,46.023554212978496
87726851,St-Jodard,N,O,750000,1,441+747,Saint-Jodard,Loire,42,4.125226849910813,45.88584160067725
87726869,Balbigny,N,O,750000,1,452+116,Balbigny,Loire,42,4.187530677533176,45.81778663766585
87726877,Feurs,O,O,750000,1,461+373,Feurs,Loire,42,4.230653566369019,45.74406891460365
87726885,Montrond-les-Bains,O,O,750000,1,472+583,Montrond-Les-Bains,Loire,42,4.2491860944893,45.64439824458051
87726901,St-Étienne-Carnot,N,O,798000,1,137+013,Saint-Etienne,Loire,42,4.384775397927474,45.446730990708296
87734509,Noirétable,N,O,784000,1,068+002,Noirétable,Loire,42,3.761191342112098,45.81601494704283
87321745,Penhoët,N,O,515000,1,493+027,Saint-Nazaire,Loire-Atlantique,44,-2.200785505885233,47.29047012989129
87354589,St-Sébastien-Pas-Enchantés,N,O,530000,1,003+150,Saint-Sebastien-Sur-Loire,Loire-Atlantique,44,-1.511147069114623,47.207052760047006
87354597,St-Sébastien-Frêne-Rond,N,O,530000,1,005+300,Saint-Sebastien-Sur-Loire,Loire-Atlantique,44,-1.496049443604204,47.19082056272342
87471219,Beslé,N,O,468000,1,425+865,Guémené-Penfao,Loire-Atlantique,44,-1.870113281883948,47.69932007739704
87471227,Massérac,N,O,468000,1,430+417,Massérac,Loire-Atlantique,44,-1.913873068532598,47.6746637776041
87476754,Sévérac,N,O,470000,1,498+628,Sévérac,Loire-Atlantique,44,-2.072787144848598,47.54983414389597
87476762,St-Gildas-des-Bois,N,O,470000,1,494+209,Saint-Gildas-Des-Bois,Loire-Atlantique,44,-2.044122473099628,47.51643540736758
87476770,Drefféac,N,O,470000,1,490+059,Drefféac,Loire-Atlantique,44,-2.049996132974796,47.482266599289616
87481002,Nantes,O,O,515000,1,430+420,Nantes,Loire-Atlantique,44,-1.544074936864095,47.21656946799687
87481036,Rezé-Pont-Rousseau,O,O,534000,1,001+755,Reze,Loire-Atlantique,44,-1.549492482887928,47.19333466964187
87481051,Chantenay,O,O,515000,1,435+123,Nantes,Loire-Atlantique,44,-1.594917252652802,47.1970064456963
87481069,La Basse-Indre-St-Herblain,O,O,515000,1,440+291,Saint-Herblain,Loire-Atlantique,44,-1.660234706510865,47.20418674117419
87481085,Doulon,O,N,519000,1,430+433,Nantes,Loire-Atlantique,44,-1.5154587803424,47.233603405361904
87481143,Thouaré,N,O,515000,1,420+885,Thouaré-Sur-Loire,Loire-Atlantique,44,-1.441041066885646,47.26508698273898
87481150,Mauves-sur-Loire,N,O,515000,1,415+861,Mauves-Sur-Loire,Loire-Atlantique,44,-1.389123609528093,47.2928631547842
87481168,Le Cellier,N,O,515000,1,412+142,Le Cellier,Loire-Atlantique,44,-1.350930101119774,47.3131633554109
87481176,Boussay-La Bruffière,N,O,527000,1,009+712,Boussay,Loire-Atlantique,44,-1.18280159699083,47.05058005563971
87481184,Oudon,N,O,515000,1,406+451,Oudon,Loire-Atlantique,44,-1.292323782330653,47.3431984973829
87481192,Ancenis,N,O,515000,1,397+238,Ancenis,Loire-Atlantique,44,-1.177773136553876,47.36947278885225
87481200,Bouaye,N,O,534000,1,014+595,Bouaye,Loire-Atlantique,44,-1.681009432067846,47.137978792687676
87481218,Port-St-Père-St-Mars,N,O,534000,1,020+200,Port-Saint-Père,Loire-Atlantique,44,-1.739699065810333,47.11619407612604
87481226,Ste-Pazanne,N,O,536000,1,000+475,Sainte-Pazanne,Loire-Atlantique,44,-1.817875172027586,47.10243686807898
87481234,St-Hilaire-de-Chaléons,N,O,537000,1,000+000,Saint-Hilaire-De-Chaléons,Loire-Atlantique,44,-1.866933861993372,47.1063239848601
87481242,Bourgneuf-en-Retz,N,O,536000,1,014+532,Bourgneuf-En-Retz,Loire-Atlantique,44,-1.955093984580618,47.04698051501943
